asset_id,hard_asset,hard_company,hard_name,hard_location,hard_sys_class_name,hard_manufacturer,model_class,manufacturer,model_id,life_model,hard_serial_number,life_lifecycle_phase,life_active,hard_attestation_status,hard_u_ci_long_name,hard_category,life_sys_class_name,hard_sys_created_by,hard_first_discovered,hard_hardware_status,hard_install_status,hard_maintenance_schedule,hard_model_id,hard_model_number,hard_u_os,life_risk,hard_x_sclo_scilogic_id,hard_x_sclo_scilogic_monitored,hard_x_sclo_scilogic_region,hard_u_sl1_tier,hard_x_sclo_scilogic_url,hard_u_sciencelogic_status,hard_u_serial_name,hard_u_service_level,life_source,hard_operational_status,hard_subcategory,hard_sys_id,hard_u_voice_contact
ASSET-874,Cisco C9200-24T-E,TRADER JOE'S,TJOES-STK-FZN-MDF-DMZ-SW1-2,TJOES-WHSE-STK-FZN-4239 Pock Ln-Stockton-California-95206-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAD23150245,General Availability,TRUE,Not Yet Reviewed,TJOES-STK-FZN-MDF-DMZ-SW1-2 :: WHSE-Stockton-FZN-Cisco MDF-DMZ-Switch 1-2,Hardware,Hardware Model Lifecycle,silo,8/14/20 2:07,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,108072,TRUE,CDW-Stack4,Inactive,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=108072,Active,JAD23150245,Gold,ServiceNow,Production,Network,04e1c132dbe29050ca5860ecd3961902,P1 - Always
ASSET-875,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-MDF-MGMT-SW1,TJOES-WHSE-ALL-6835 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010VUU,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-MDF-MGMT-SW1 :: WHSE-ALLENTOWN-MDF-MGMT-cisco Switch1,Hardware,Hardware Model Lifecycle,silo,7/11/24 10:38,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,709890,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=709890,Active,FOC28010VUU,Gold,ServiceNow,Production,Network,05497eaf97078e54e027d400f153af41,P1 - Always
ASSET-876,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-MDF-MGMT-SW1-2,TJOES-WHSE-ALL-6835 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010SM9,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-MDF-MGMT-SW1-2 :: WHSE-ALLENTOWN-MDF-MGMT-cisco Switch1-2,Hardware,Hardware Model Lifecycle,silo,7/11/24 10:43,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,709900,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=709900,Active,FOC28010SM9,Gold,ServiceNow,Production,Network,05497eaf97078e54e027d400f153af48,P1 - Always
ASSET-877,Cisco C9200-24T-E,DIESEL FORWARD INC,DIESE-5515-C9K-ST1-2,CDW-FIT-5515 Nobel Drive-Fitchburg-WI-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE2424129U,General Availability,TRUE,Not Yet Reviewed,DIESE-5515-C9K-ST1-2,Hardware,Hardware Model Lifecycle,silo,12/9/20 9:59,Installed,Installed,MAINT-SUN-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,212726,TRUE,CDW-Stack4,Inactive,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=212726,Active,JAE2424129U,Gold,ServiceNow,Production,Network,0765a5e81b05acd0537fa608624bcbd0,"P1 On-Off Hours, P2 On-Hours"
ASSET-878,Cisco C9200-24T-E,SENECA RESOURCES CORPORATION,SENRE-HOU-INET-EDGE-STACK-2,"SENRE-1201 Louisiana St., Ste #2600-Houston-TX-USA",IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE24410Q21,General Availability,TRUE,Not Yet Reviewed,SENRE-HOU-INET-EDGE-STACK-2,Hardware,Hardware Model Lifecycle,silo,12/15/20 14:02,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,200467,TRUE,CDW-Stack2,Inactive,https://dashboard2.services.cdw.com/em7/index.em7?exec=device_summary&did=200467,Active,JAE24410Q21,Gold,ServiceNow,Production,Network,093da9f6db01e4901b1f4b80ba9619c5,"P1 On-Off Hours, P2 On-Hours"
ASSET-879,Cisco C9200-24T-E,TRADER JOE'S,TJOES-KEN-CON-MDF-DMZ-SW1-2,TJOES-WHSE-KEN-4040 Scottsville Rd-Franklin-Kentucky-42134-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC26415250,General Availability,TRUE,Not Yet Reviewed,TJOES-KEN-CON-MDF-DMZ-SW1-2 :: WHSE-MidAmerica-CON-MDF-DMZ-Switch 1-2,Hardware,Hardware Model Lifecycle,silo,12/20/23 15:45,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,C9200-24T-E,,Low,620950,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=620950,Active,FOC26415250,Gold,ServiceNow,Production,Network,09a836e0979b7194c40bd734a253afe9,P1 - Always
ASSET-880,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-CHI-MDF-DMZ-SW1,TJOES-WHSE-CHI-4681 Edison Ave-Chino-California-91710-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010V9Z,General Availability,TRUE,Not Yet Reviewed,TJOES-CHI-MDF-DMZ-SW1 :: WHSE-Chino-Cisco MDF-DMZ-Switch 1,Hardware,Hardware Model Lifecycle,silo,6/3/24 10:22,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,697568,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=697568,Active,FOC28010V9Z,Gold,ServiceNow,Production,Network,0cedf775c3a20a50e79b382a0501319c,P1 - Always
ASSET-881,Cisco C9200-24T-E,SENECA RESOURCES CORPORATION,SENRE-HOU-WAN-EDGE-STACK-2,"SENRE-1201 Louisiana St., Ste #2600-Houston-TX-USA",IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE24390R0F,General Availability,TRUE,Not Yet Reviewed,SENRE-HOU-WAN-EDGE-STACK-2,Hardware,Hardware Model Lifecycle,silo,12/11/20 14:33,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,200433,TRUE,CDW-Stack2,Inactive,https://dashboard2.services.cdw.com/em7/index.em7?exec=device_summary&did=200433,Active,JAE24390R0F,Gold,ServiceNow,Production,Network,0e07cdd2db89601cca5860ecd39619b2,"P1 On-Off Hours, P2 On-Hours"
ASSET-882,Cisco C9200-24T-E,TRADER JOE'S,TJOES-IRV-MDF-DMZ-SW1-2,"TJOES-WHSE-IRV-5101 Frye Rd, Fl 1-Irving-Texas-75061-USA",IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC25102M5V,General Availability,TRUE,Not Yet Reviewed,TJOES-IRV-MDF-DMZ-SW1-2 :: WHSE-Irving-MDF-DMZ-Switch 1-2,Hardware,Hardware Model Lifecycle,silo,6/17/21 13:05,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,255690,TRUE,CDW-Stack4,Inactive,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=255690,Active,FOC25102M5V,Gold,ServiceNow,Production,Network,25377cb51bfcbc58354aa7d8b04bcbac,P1 - Business Hours
ASSET-883,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-FZN-MDF-EDGE-SW1-2,TJOES-WHSE-ATN-FZN-6895 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010S2Y,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-FZN-MDF-EDGE-SW1-2 :: WHSE-ALLENTOWN-FZN-MDF-EDGE-Cisco-Switch1-2,Hardware,Hardware Model Lifecycle,silo,6/27/24 12:29,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,705641,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=705641,Active,FOC28010S2Y,Gold,ServiceNow,Production,Network,2cef7729470b8a5096feee82e36d4381,P1 - Always
ASSET-884,Cisco C9200-24T-E,TRADER JOE'S,TJOES-KEN-CON-MDF-DMZ-SW1,TJOES-WHSE-KEN-4040 Scottsville Rd-Franklin-Kentucky-42134-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC2641526N,General Availability,TRUE,Not Yet Reviewed,TJOES-KEN-CON-MDF-DMZ-SW1 :: WHSE-MidAmerica-CON-MDF-DMZ-Switch 1,Hardware,Hardware Model Lifecycle,silo,12/20/23 15:40,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,C9200-24T-E,Bengaluru 17.06.05,Low,620941,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=620941,Active,FOC2641526N,Gold,ServiceNow,Production,Network,2d0c166c8757bd1479c064ed0ebb35f8,P1 - Always
ASSET-885,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-CHA-BNK-SW1-2,TJOES-BANK-CHA-3500 Lyman Blvd-Chaska-Minnesota-55318-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC26334YN1,General Availability,TRUE,Not Yet Reviewed,TJOES-CHA-BNK-SW1-2 :: ENT-CHA-BANK-Cisco Switch 1-2,Hardware,Hardware Model Lifecycle,silo,3/4/24 10:43,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,663801,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=663801,Active,FOC26334YN1,Gold,ServiceNow,Production,Network,30572f2497f04ad0c40bd734a253afdd,P1 - Always
ASSET-886,Cisco C9200-24T-E,DIESEL FORWARD INC,DIESE-5515-C9K-ST1,CDW-FIT-5515 Nobel Drive-Fitchburg-WI-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE242412AU,General Availability,TRUE,Not Yet Reviewed,DIESE-5515-C9K-ST1,Hardware,Hardware Model Lifecycle,silo,12/9/20 9:55,Installed,Installed,MAINT-SUN-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Bengaluru 17.06.05,Low,212725,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=212725,Active,JAE242412AU,Gold,ServiceNow,Production,Network,4365a5e81b05acd0537fa608624bcb97,"P1 On-Off Hours, P2 On-Hours"
ASSET-887,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-MDF-EDGE-SW1,TJOES-WHSE-ALL-6835 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010TV4,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-MDF-EDGE-SW1 :: WHSE-ALLENTOWN-MDF-EDGE-cisco Switch1,Hardware,Hardware Model Lifecycle,silo,7/2/24 15:30,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,707380,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=707380,Active,FOC28010TV4,Gold,ServiceNow,Production,Network,43b89ad7970b8e14e027d400f153afc7,P1 - Always
ASSET-888,Cisco Catalyst 9200 Series Switches 9200-24T-E,SCOTT COUNTY MINNESOTA,SCM-LIB-SA-SCSR,SCM-13090 Alabama Avenue-Savage-MN-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE2614077S,General Availability,TRUE,Not Yet Reviewed,SCM-LIB-SA-SCSR,Hardware,Hardware Model Lifecycle,silo,6/5/24 12:33,Installed,Installed,MAINT-MON-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Amsterdam 17.03.04b,Low,1748704,TRUE,CDW-Stack1,,https://dashboard1.services.cdw.com/em7/index.em7?exec=device_summary&did=1748704,Active,JAE2614077S,Silver,ServiceNow,Production,Network,4afda2eac36a82d03dc02a8dc00131fc,P1 - Always | P2 - Business Hours
ASSET-889,Cisco C9200-24T-E,TRADER JOE'S,TJOES-MIN-FZN-MDF-DMZ-SW1-2,TJOES-WHSE-MIN-FZN-1512 Cargo Ct-Minooka-Illinois-60447-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE253402AD,General Availability,TRUE,Not Yet Reviewed,TJOES-MIN-FZN-MDF-DMZ-SW1-2 :: WHSE-Minooka-FZN-Cisco MDF-DMZ-Switch 1-2,Hardware,Hardware Model Lifecycle,silo,3/21/22 15:33,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,360381,TRUE,CDW-Stack4,Inactive,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=360381,Active,JAE253402AD,Gold,ServiceNow,Production,Network,536b53b6971a45908c94398c1253aff7,P1 - Always
ASSET-890,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-MDF-DMZ-SW1,TJOES-WHSE-ALL-6835 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010VV4,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-MDF-DMZ-SW1 :: WHSE-ALLENTOWN-MDF-DMZ-cisco Switch1,Hardware,Hardware Model Lifecycle,silo,7/2/24 15:30,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,707382,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=707382,Active,FOC28010VV4,Gold,ServiceNow,Production,Network,53b89ad7970b8e14e027d400f153afce,P1 - Always
ASSET-891,Cisco C9200-24T-E,TRADER JOE'S,TJOES-MIN-MDF-DMZ-SW1-2,TJOES-WHSE-MIN-1510 Cargo Ct-Minooka-Illinois-60447-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE253402FX,General Availability,TRUE,Not Yet Reviewed,TJOES-MIN-MDF-DMZ-SW1-2 :: WHSE-Minooka-HUB-MDF-DMZ-Cisco Switch 1-2,Hardware,Hardware Model Lifecycle,silo,3/22/22 13:33,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,360902,TRUE,CDW-Stack4,Inactive,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=360902,Active,JAE253402FX,Gold,ServiceNow,Production,Network,554944df97de0d10570bbb0e6253af45,P1 - Always
ASSET-892,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-CHA-BNK-SW1,TJOES-BANK-CHA-3500 Lyman Blvd-Chaska-Minnesota-55318-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC26334YQW,General Availability,TRUE,Not Yet Reviewed,TJOES-CHA-BNK-SW1 :: ENT-CHA-BANK-Cisco Switch 1,Hardware,Hardware Model Lifecycle,silo,3/4/24 10:37,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Bengaluru 17.06.03,Low,663798,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=663798,Active,FOC26334YQW,Gold,ServiceNow,Production,Network,58572f2497f04ad0c40bd734a253af24,P1 - Always
ASSET-893,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-CHI-MDF-DMZ-SW1-2,TJOES-WHSE-CHI-4681 Edison Ave-Chino-California-91710-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010SDK,General Availability,TRUE,Not Yet Reviewed,TJOES-CHI-MDF-DMZ-SW1-2 :: WHSE-Chino-Cisco MDF-DMZ-Switch 1-2,Hardware,Hardware Model Lifecycle,silo,6/3/24 10:27,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,697578,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=697578,Active,FOC28010SDK,Gold,ServiceNow,Production,Network,58ed3b75c3a20a50e79b382a0501316f,P1 - Always
ASSET-894,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-STO-MDF-EDGE-SW1-2,TJOES-WHSE-STK-2121 Boeing Way-Stockton-California-95206-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010RYD,General Availability,TRUE,Not Yet Reviewed,TJOES-STO-MDF-EDGE-SW1-2 :: WHSE-STOCKTONHUB-MDF-EDGE-Cisco Switch 1-2,Hardware,Hardware Model Lifecycle,silo,4/1/24 15:43,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,674587,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=674587,Active,FOC28010RYD,Gold,ServiceNow,Production,Network,5d06ac3d87d5c6142b9fa82e0ebb35f3,P1 - Always
ASSET-895,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-BOS-BNK-SW1,TJOES-BANK-BOS-1 Summer St-Boston-Massachusetts-02110-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC26334Y40,General Availability,TRUE,Not Yet Reviewed,TJOES-BOS-BNK-SW1 :: ENT-BOS-BANK-Cisco Switch 1,Hardware,Hardware Model Lifecycle,silo,3/4/24 10:37,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Bengaluru 17.06.03,Low,663799,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=663799,Active,FOC26334Y40,Gold,ServiceNow,Production,Network,68572f2497f04ad0c40bd734a253af56,P1 - Always
ASSET-896,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-FZN-MDF-DMZ-SW1-2,TJOES-WHSE-ATN-FZN-6895 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010TVJ,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-FZN-MDF-DMZ-SW1-2 :: WHSE-ALLENTOWN-FZN-MDF-DMZ-Cisco-Switch1-2,Hardware,Hardware Model Lifecycle,silo,6/27/24 12:26,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,705637,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=705637,Active,FOC28010TVJ,Gold,ServiceNow,Production,Network,68ef7729470b8a5096feee82e36d4362,P1 - Always
ASSET-897,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-ALL-FZN-MDF-EDGE-SW1,TJOES-WHSE-ATN-FZN-6895 Silver Crest Rd-Nazareth-Pennsylvania-18064-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010SKP,General Availability,TRUE,Not Yet Reviewed,TJOES-ALL-FZN-MDF-EDGE-SW1 :: WHSE-ALLENTOWN-FZN-MDF-EDGE-Cisco-Switch1,Hardware,Hardware Model Lifecycle,silo,6/27/24 12:21,Installed,Installed,MAINT-TUE&WED&THU&FRI-00:00-04:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,705579,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=705579,Active,FOC28010SKP,Gold,ServiceNow,Production,Network,6edf3329470b8a5096feee82e36d4325,P1 - Always
ASSET-898,Cisco C9200-24T-E,TRADER JOE'S,TJOES-MIN-MDF-DMZ-SW1,TJOES-WHSE-MIN-1510 Cargo Ct-Minooka-Illinois-60447-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE253402N5,General Availability,TRUE,Not Yet Reviewed,TJOES-MIN-MDF-DMZ-SW1 :: WHSE-Minooka-HUB-Cisco MDF-DMZ-Switch 1,Hardware,Hardware Model Lifecycle,silo,3/22/22 13:20,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Amsterdam 17.03.03,Low,360889,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=360889,Active,JAE253402N5,Gold,ServiceNow,Production,Network,7049c0df97de0d10570bbb0e6253afcd,P1 - Always
ASSET-899,Cisco Catalyst 9200 Series Switches 9200-24T-E,TRADER JOE'S,TJOES-CHI-MDF-MGMT-SW1,TJOES-WHSE-CHI-4681 Edison Ave-Chino-California-91710-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC28010VSE,General Availability,TRUE,Not Yet Reviewed,TJOES-CHI-MDF-MGMT-SW1 :: WHSE-Chino-Cisco-MDF-MGMT-Switch 1-1,Hardware,Hardware Model Lifecycle,silo,6/3/24 10:21,Installed,Installed,MAINT-TUE&WED&THU&FRI-02:00-07:00,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.05,Low,697566,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=697566,Active,FOC28010VSE,Gold,ServiceNow,Production,Network,80edf775c3a20a50e79b382a05013186,P1 - Always
ASSET-900,Cisco C9200-24T-E,SENECA RESOURCES CORPORATION,SENRE-HOU-WAN-EDGE-STACK,"SENRE-1201 Louisiana St., Ste #2600-Houston-TX-USA",IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE24262QM1,General Availability,TRUE,Not Yet Reviewed,SENRE-HOU-WAN-EDGE-STACK,Hardware,Hardware Model Lifecycle,silo,12/11/20 14:30,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Cupertino 17.09.04a,Low,200432,TRUE,CDW-Stack2,Tier 3,https://dashboard2.services.cdw.com/em7/index.em7?exec=device_summary&did=200432,Active,JAE24262QM1,Gold,ServiceNow,Production,Network,8d078dd2db89601cca5860ecd39619f6,"P1 On-Off Hours, P2 On-Hours"
ASSET-901,Cisco C9200-24T-E,TRADER JOE'S,TJOES-LAC-MDF-DMZ-SW1-2,TJOES-WHSE-LAC-3707 Hogum Bay Rd Ne-Lacey-Washington-98516-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,FOC26414YQ1,General Availability,TRUE,Not Yet Reviewed,TJOES-LAC-MDF-DMZ-SW1-2 :: WHSE-Lacey-HUB-MDF-DMZ-Cisco Switch 1-2,Hardware,Hardware Model Lifecycle,silo,5/22/23 15:35,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,,Low,543881,TRUE,CDW-Stack4,,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=543881,Active,FOC26414YQ1,Gold,ServiceNow,Production,Network,93195e58478f2d18a15b6254836d43df,P1 - Always
ASSET-902,Cisco C9200-24T-E,TRADER JOE'S,TJOES-MIN-FZN-MDF-DMZ-SW1,TJOES-WHSE-MIN-FZN-1512 Cargo Ct-Minooka-Illinois-60447-USA,IP Switch,Cisco,IP Switch,Cisco,Cisco Catalyst 9200 Series Switches 9200-24T-E,Cisco Catalyst 9200 Series Switches 9200-24T-E,JAE253402LQ,General Availability,TRUE,Not Yet Reviewed,TJOES-MIN-FZN-MDF-DMZ-SW1 :: WHSE-Minooka-FZN-Cisco MDF-DMZ-Switch 1,Hardware,Hardware Model Lifecycle,silo,3/21/22 15:27,Installed,Installed,,Cisco Catalyst 9200 Series Switches 9200-24T-E,,Bengaluru 17.06.05,Low,360380,TRUE,CDW-Stack4,Tier 3,https://dashboard4.services.cdw.com/em7/index.em7?exec=device_summary&did=360380,Active,JAE253402LQ,Gold,ServiceNow,Production,Network,976b53b6971a45908c94398c1253afd1,P1 - Always
